2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,10.58,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,27.87,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,1.51,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,27.24,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,20.44,tentative
2021-02-07,Schimmelstrasse,NOx,h1,ppb,27.17,tentative
2021-02-07,Schimmelstrasse,NO,h1,µg/m3,16.49,tentative
2021-02-07,Schimmelstrasse,NO2,h1,µg/m3,26.67,tentative
2021-02-07,Schimmelstrasse,O3,h1,µg/m3,2.2,tentative
2021-02-07,Schimmelstrasse,PM10,h1,µg/m3,27.46,tentative
2021-02-07,Schimmelstrasse,PM2.5,h1,µg/m3,21.2,tentative
2021-02-07,Heubeeribüel,NOx,h1,ppb,14.61,tentative
2021-02-07,Heubeeribüel,NO,h1,µg/m3,4.04,tentative
2021-02-07,Heubeeribüel,NO2,h1,µg/m3,21.74,tentative
2021-02-07,Heubeeribüel,O3,h1,µg/m3,10.01,tentative
2021-02-07,Rosengartenstrasse,NOx,h1,ppb,36.51,tentative
2021-02-07,Rosengartenstrasse,NO,h1,µg/m3,25.65,tentative
2021-02-07,Rosengartenstrasse,NO2,h1,µg/m3,30.5,tentative
2021-02-07,Rosengartenstrasse,O3,h1,µg/m3,0.55,tentative
2021-02-07,Rosengartenstrasse,PM10,h1,µg/m3,29.26,tentative
2021-02-07,Rosengartenstrasse,PM2.5,h1,µg/m3,24.29,tentative
2021-02-07,Stampfenbachstrasse,CO,h1,mg/m3,0.32,tentative
2021-02-07,Stampfenbachstrasse,SO2,h1,µg/m3,1.22,tentative
2021-02-07,Stampfenbachstrasse,NOx,h1,ppb,20.84,tentative
2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,8.51,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,26.8,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,1.59,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,27.44,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,19.18,tentative
2021-02-07,Schimmelstrasse,NOx,h1,ppb,26.91,tentative
2021-02-07,Schimmelstrasse,NO,h1,µg/m3,16.78,tentative
2021-02-07,Schimmelstrasse,NO2,h1,µg/m3,25.73,tentative
2021-02-07,Schimmelstrasse,O3,h1,µg/m3,2.19,tentative
2021-02-07,Schimmelstrasse,PM10,h1,µg/m3,28.09,tentative
2021-02-07,Schimmelstrasse,PM2.5,h1,µg/m3,20.49,tentative
2021-02-07,Heubeeribüel,NOx,h1,ppb,12.52,tentative
2021-02-07,Heubeeribüel,NO,h1,µg/m3,1.99,tentative
2021-02-07,Heubeeribüel,NO2,h1,µg/m3,20.9,tentative
2021-02-07,Heubeeribüel,O3,h1,µg/m3,11.31,tentative
2021-02-07,Rosengartenstrasse,NOx,h1,ppb,27.12,tentative
2021-02-07,Rosengartenstrasse,NO,h1,µg/m3,16.36,tentative
2021-02-07,Rosengartenstrasse,NO2,h1,µg/m3,26.77,tentative
2021-02-07,Rosengartenstrasse,O3,h1,µg/m3,0.59,tentative
2021-02-07,Rosengartenstrasse,PM10,h1,µg/m3,26.81,tentative
2021-02-07,Rosengartenstrasse,PM2.5,h1,µg/m3,22.85,tentative
2021-02-07,Stampfenbachstrasse,CO,h1,mg/m3,0.34,tentative
2021-02-07,Stampfenbachstrasse,SO2,h1,µg/m3,1.22,tentative
2021-02-07,Stampfenbachstrasse,NOx,h1,ppb,23.7,tentative
2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,12.74,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,25.79,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,1.39,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,27.56,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,19.79,tentative
2021-02-07,Schimmelstrasse,NOx,h1,ppb,32.11,tentative
2021-02-07,Schimmelstrasse,NO,h1,µg/m3,22.77,tentative
2021-02-07,Schimmelstrasse,NO2,h1,µg/m3,26.49,tentative
2021-02-07,Schimmelstrasse,O3,h1,µg/m3,2.14,tentative
2021-02-07,Schimmelstrasse,PM10,h1,µg/m3,28.86,tentative
2021-02-07,Schimmelstrasse,PM2.5,h1,µg/m3,20.55,tentative
2021-02-07,Heubeeribüel,NOx,h1,ppb,13.87,tentative
2021-02-07,Heubeeribüel,NO,h1,µg/m3,2.84,tentative
2021-02-07,Heubeeribüel,NO2,h1,µg/m3,22.17,tentative
2021-02-07,Heubeeribüel,O3,h1,µg/m3,5.82,tentative
2021-02-07,Rosengartenstrasse,NOx,h1,ppb,25.71,tentative
2021-02-07,Rosengartenstrasse,NO,h1,µg/m3,15.52,tentative
2021-02-07,Rosengartenstrasse,NO2,h1,µg/m3,25.36,tentative
2021-02-07,Rosengartenstrasse,O3,h1,µg/m3,0.51,tentative
2021-02-07,Rosengartenstrasse,PM10,h1,µg/m3,27.01,tentative
2021-02-07,Rosengartenstrasse,PM2.5,h1,µg/m3,22.89,tentative
2021-02-07,Stampfenbachstrasse,CO,h1,mg/m3,0.31,tentative
2021-02-07,Stampfenbachstrasse,SO2,h1,µg/m3,1.38,tentative
2021-02-07,Stampfenbachstrasse,NOx,h1,ppb,22.69,tentative
2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,10.72,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,26.96,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,1.33,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,26.13,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,19.2,tentative
2021-02-07,Schimmelstrasse,NOx,h1,ppb,36.93,tentative
2021-02-07,Schimmelstrasse,NO,h1,µg/m3,27.86,tentative
2021-02-07,Schimmelstrasse,NO2,h1,µg/m3,27.9,tentative
2021-02-07,Schimmelstrasse,O3,h1,µg/m3,2.23,tentative
2021-02-07,Schimmelstrasse,PM10,h1,µg/m3,29.64,tentative
2021-02-07,Schimmelstrasse,PM2.5,h1,µg/m3,20.88,tentative
2021-02-07,Heubeeribüel,NOx,h1,ppb,12.2,tentative
2021-02-07,Heubeeribüel,NO,h1,µg/m3,1.49,tentative
2021-02-07,Heubeeribüel,NO2,h1,µg/m3,21.06,tentative
2021-02-07,Heubeeribüel,O3,h1,µg/m3,6.03,tentative
2021-02-07,Rosengartenstrasse,NOx,h1,ppb,25.6,tentative
2021-02-07,Rosengartenstrasse,NO,h1,µg/m3,15.24,tentative
2021-02-07,Rosengartenstrasse,NO2,h1,µg/m3,25.6,tentative
2021-02-07,Rosengartenstrasse,O3,h1,µg/m3,0.49,tentative
2021-02-07,Rosengartenstrasse,PM10,h1,µg/m3,25.71,tentative
2021-02-07,Rosengartenstrasse,PM2.5,h1,µg/m3,22.13,tentative
2021-02-07,Stampfenbachstrasse,CO,h1,mg/m3,0.32,tentative
2021-02-07,Stampfenbachstrasse,SO2,h1,µg/m3,1.53,tentative
2021-02-07,Stampfenbachstrasse,NOx,h1,ppb,28.43,tentative
2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,18.45,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,26.07,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,1.32,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,24.01,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,18.82,tentative
2021-02-07,Schimmelstrasse,NOx,h1,ppb,37.54,tentative
2021-02-07,Schimmelstrasse,NO,h1,µg/m3,28.76,tentative
2021-02-07,Schimmelstrasse,NO2,h1,µg/m3,27.7,tentative
2021-02-07,Schimmelstrasse,O3,h1,µg/m3,2.26,tentative
2021-02-07,Schimmelstrasse,PM10,h1,µg/m3,28.69,tentative
2021-02-07,Schimmelstrasse,PM2.5,h1,µg/m3,20.15,tentative
2021-02-07,Heubeeribüel,NOx,h1,ppb,11.38,tentative
2021-02-07,Heubeeribüel,NO,h1,µg/m3,2.2,tentative
2021-02-07,Heubeeribüel,NO2,h1,µg/m3,18.38,tentative
2021-02-07,Heubeeribüel,O3,h1,µg/m3,15.83,tentative
2021-02-07,Rosengartenstrasse,NOx,h1,ppb,35.84,tentative
2021-02-07,Rosengartenstrasse,NO,h1,µg/m3,27.3,tentative
2021-02-07,Rosengartenstrasse,NO2,h1,µg/m3,26.68,tentative
2021-02-07,Rosengartenstrasse,O3,h1,µg/m3,0.46,tentative
2021-02-07,Rosengartenstrasse,PM10,h1,µg/m3,24.68,tentative
2021-02-07,Rosengartenstrasse,PM2.5,h1,µg/m3,21.52,tentative
2021-02-07,Stampfenbachstrasse,CO,h1,mg/m3,0.32,tentative
2021-02-07,Stampfenbachstrasse,SO2,h1,µg/m3,1.28,tentative
2021-02-07,Stampfenbachstrasse,NOx,h1,ppb,26.89,tentative
2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,17.56,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,24.49,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,2.5,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,27.69,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,19.16,tentative
2021-02-07,Schimmelstrasse,NOx,h1,ppb,30.26,tentative
2021-02-07,Schimmelstrasse,NO,h1,µg/m3,21.98,tentative
2021-02-07,Schimmelstrasse,NO2,h1,µg/m3,24.17,tentative
2021-02-07,Schimmelstrasse,O3,h1,µg/m3,3.44,tentative
2021-02-07,Schimmelstrasse,PM10,h1,µg/m3,29.26,tentative
2021-02-07,Schimmelstrasse,PM2.5,h1,µg/m3,19.76,tentative
2021-02-07,Heubeeribüel,NOx,h1,ppb,19.71,tentative
2021-02-07,Heubeeribüel,NO,h1,µg/m3,11.16,tentative
2021-02-07,Heubeeribüel,NO2,h1,µg/m3,20.57,tentative
2021-02-07,Heubeeribüel,O3,h1,µg/m3,8.9,tentative
2021-02-07,Rosengartenstrasse,NOx,h1,ppb,47.87,tentative
2021-02-07,Rosengartenstrasse,NO,h1,µg/m3,41.49,tentative
2021-02-07,Rosengartenstrasse,NO2,h1,µg/m3,27.93,tentative
2021-02-07,Rosengartenstrasse,O3,h1,µg/m3,1.26,tentative
2021-02-07,Rosengartenstrasse,PM10,h1,µg/m3,27.4,tentative
2021-02-07,Rosengartenstrasse,PM2.5,h1,µg/m3,22.42,tentative
2021-02-07,Stampfenbachstrasse,CO,h1,mg/m3,0.31,tentative
2021-02-07,Stampfenbachstrasse,SO2,h1,µg/m3,1.19,tentative
2021-02-07,Stampfenbachstrasse,NOx,h1,ppb,21.42,tentative
2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,13,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,21.02,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,4.68,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,29.7,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,19.15,tentative
2021-02-07,Schimmelstrasse,NOx,h1,ppb,26.65,tentative
2021-02-07,Schimmelstrasse,NO,h1,µg/m3,18.43,tentative
2021-02-07,Schimmelstrasse,NO2,h1,µg/m3,22.71,tentative
2021-02-07,Schimmelstrasse,O3,h1,µg/m3,6.06,tentative
2021-02-07,Schimmelstrasse,PM10,h1,µg/m3,30.73,tentative
2021-02-07,Schimmelstrasse,PM2.5,h1,µg/m3,19.95,tentative
2021-02-07,Heubeeribüel,NOx,h1,ppb,13.97,tentative
2021-02-07,Heubeeribüel,NO,h1,µg/m3,6.04,tentative
2021-02-07,Heubeeribüel,NO2,h1,µg/m3,17.44,tentative
2021-02-07,Heubeeribüel,O3,h1,µg/m3,23.25,tentative
2021-02-07,Rosengartenstrasse,NOx,h1,ppb,41.6,tentative
2021-02-07,Rosengartenstrasse,NO,h1,µg/m3,33.84,tentative
2021-02-07,Rosengartenstrasse,NO2,h1,µg/m3,27.67,tentative
2021-02-07,Rosengartenstrasse,O3,h1,µg/m3,3.56,tentative
2021-02-07,Rosengartenstrasse,PM10,h1,µg/m3,31.69,tentative
2021-02-07,Rosengartenstrasse,PM2.5,h1,µg/m3,22.79,tentative
2021-02-07,Stampfenbachstrasse,CO,h1,mg/m3,0.34,tentative
2021-02-07,Stampfenbachstrasse,SO2,h1,µg/m3,1.2,tentative
2021-02-07,Stampfenbachstrasse,NOx,h1,ppb,26.05,tentative
2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,17.82,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,22.5,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,5.82,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,32.26,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,19.96,tentative
2021-02-07,Schimmelstrasse,NOx,h1,ppb,26.54,tentative
2021-02-07,Schimmelstrasse,NO,h1,µg/m3,19.2,tentative
2021-02-07,Schimmelstrasse,NO2,h1,µg/m3,21.31,tentative
2021-02-07,Schimmelstrasse,O3,h1,µg/m3,8.29,tentative
2021-02-07,Schimmelstrasse,PM10,h1,µg/m3,32.79,tentative
2021-02-07,Schimmelstrasse,PM2.5,h1,µg/m3,20.33,tentative
2021-02-07,Heubeeribüel,NOx,h1,ppb,10.36,tentative
2021-02-07,Heubeeribüel,NO,h1,µg/m3,3.34,tentative
2021-02-07,Heubeeribüel,NO2,h1,µg/m3,14.69,tentative
2021-02-07,Heubeeribüel,O3,h1,µg/m3,40,tentative
2021-02-07,Rosengartenstrasse,NOx,h1,ppb,40.6,tentative
2021-02-07,Rosengartenstrasse,NO,h1,µg/m3,33.37,tentative
2021-02-07,Rosengartenstrasse,NO2,h1,µg/m3,26.48,tentative
2021-02-07,Rosengartenstrasse,O3,h1,µg/m3,5.1,tentative
2021-02-07,Rosengartenstrasse,PM10,h1,µg/m3,32.95,tentative
2021-02-07,Rosengartenstrasse,PM2.5,h1,µg/m3,23.03,tentative
2021-02-07,Stampfenbachstrasse,CO,h1,mg/m3,0.29,tentative
2021-02-07,Stampfenbachstrasse,SO2,h1,µg/m3,1.31,tentative
2021-02-07,Stampfenbachstrasse,NOx,h1,ppb,21.93,tentative
2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,12.33,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,23.03,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,9.91,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,26.3,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,16.68,tentative
2021-02-07,Schimmelstrasse,NOx,h1,ppb,37.04,tentative
2021-02-07,Schimmelstrasse,NO,h1,µg/m3,27.65,tentative
2021-02-07,Schimmelstrasse,NO2,h1,µg/m3,28.44,tentative
2021-02-07,Schimmelstrasse,O3,h1,µg/m3,9.32,tentative
2021-02-07,Schimmelstrasse,PM10,h1,µg/m3,34.07,tentative
2021-02-07,Schimmelstrasse,PM2.5,h1,µg/m3,18.23,tentative
2021-02-07,Heubeeribüel,NOx,h1,ppb,9.35,tentative
2021-02-07,Heubeeribüel,NO,h1,µg/m3,1.68,tentative
2021-02-07,Heubeeribüel,NO2,h1,µg/m3,15.31,tentative
2021-02-07,Heubeeribüel,O3,h1,µg/m3,31.67,tentative
2021-02-07,Rosengartenstrasse,NOx,h1,ppb,42.07,tentative
2021-02-07,Rosengartenstrasse,NO,h1,µg/m3,32.55,tentative
2021-02-07,Rosengartenstrasse,NO2,h1,µg/m3,30.55,tentative
2021-02-07,Rosengartenstrasse,O3,h1,µg/m3,8.38,tentative
2021-02-07,Rosengartenstrasse,PM10,h1,µg/m3,27.45,tentative
2021-02-07,Rosengartenstrasse,PM2.5,h1,µg/m3,18.92,tentative
2021-02-07,Stampfenbachstrasse,CO,h1,mg/m3,0.21,tentative
2021-02-07,Stampfenbachstrasse,SO2,h1,µg/m3,1.17,tentative
2021-02-07,Stampfenbachstrasse,NOx,h1,ppb,9.37,tentative
2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,2.99,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,13.34,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,19.99,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,12.39,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,8.14,tentative
2021-02-07,Schimmelstrasse,NOx,h1,ppb,30.91,tentative
2021-02-07,Schimmelstrasse,NO,h1,µg/m3,23.12,tentative
2021-02-07,Schimmelstrasse,NO2,h1,µg/m3,23.67,tentative
2021-02-07,Schimmelstrasse,O3,h1,µg/m3,15.73,tentative
2021-02-07,Schimmelstrasse,PM10,h1,µg/m3,14.49,tentative
2021-02-07,Schimmelstrasse,PM2.5,h1,µg/m3,9.17,tentative
2021-02-07,Heubeeribüel,NOx,h1,ppb,7.67,tentative
2021-02-07,Heubeeribüel,NO,h1,µg/m3,2.54,tentative
2021-02-07,Heubeeribüel,NO2,h1,µg/m3,10.76,tentative
2021-02-07,Heubeeribüel,O3,h1,µg/m3,24.33,tentative
2021-02-07,Rosengartenstrasse,NOx,h1,ppb,32.21,tentative
2021-02-07,Rosengartenstrasse,NO,h1,µg/m3,24.47,tentative
2021-02-07,Rosengartenstrasse,NO2,h1,µg/m3,24.08,tentative
2021-02-07,Rosengartenstrasse,O3,h1,µg/m3,15.45,tentative
2021-02-07,Rosengartenstrasse,PM10,h1,µg/m3,12.17,tentative
2021-02-07,Rosengartenstrasse,PM2.5,h1,µg/m3,9.36,tentative
2021-02-07,Stampfenbachstrasse,CO,h1,mg/m3,0.19,tentative
2021-02-07,Stampfenbachstrasse,SO2,h1,µg/m3,1.2,tentative
2021-02-07,Stampfenbachstrasse,NOx,h1,ppb,8.07,tentative
2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,2.39,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,11.77,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,29.05,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,5.6,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,4.3,tentative
2021-02-07,Schimmelstrasse,NOx,h1,ppb,30.42,tentative
2021-02-07,Schimmelstrasse,NO,h1,µg/m3,22.24,tentative
2021-02-07,Schimmelstrasse,NO2,h1,µg/m3,24.09,tentative
2021-02-07,Schimmelstrasse,O3,h1,µg/m3,22.08,tentative
2021-02-07,Schimmelstrasse,PM10,h1,µg/m3,7.42,tentative
2021-02-07,Schimmelstrasse,PM2.5,h1,µg/m3,5.06,tentative
2021-02-07,Heubeeribüel,NOx,h1,ppb,6.4,tentative
2021-02-07,Heubeeribüel,NO,h1,µg/m3,1.77,tentative
2021-02-07,Heubeeribüel,NO2,h1,µg/m3,9.53,tentative
2021-02-07,Heubeeribüel,O3,h1,µg/m3,33.41,tentative
2021-02-07,Rosengartenstrasse,NOx,h1,ppb,26.36,tentative
2021-02-07,Rosengartenstrasse,NO,h1,µg/m3,18.39,tentative
2021-02-07,Rosengartenstrasse,NO2,h1,µg/m3,22.21,tentative
2021-02-07,Rosengartenstrasse,O3,h1,µg/m3,23.65,tentative
2021-02-07,Rosengartenstrasse,PM10,h1,µg/m3,6.46,tentative
2021-02-07,Rosengartenstrasse,PM2.5,h1,µg/m3,5.04,tentative
2021-02-07,Stampfenbachstrasse,CO,h1,mg/m3,0.17,tentative
2021-02-07,Stampfenbachstrasse,SO2,h1,µg/m3,1.1,tentative
2021-02-07,Stampfenbachstrasse,NOx,h1,ppb,7.29,tentative
2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,2.48,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,10.14,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,34.47,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,4.57,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,3.51,tentative
2021-02-07,Schimmelstrasse,NOx,h1,ppb,22,tentative
2021-02-07,Schimmelstrasse,NO,h1,µg/m3,14.7,tentative
2021-02-07,Schimmelstrasse,NO2,h1,µg/m3,19.54,tentative
2021-02-07,Schimmelstrasse,O3,h1,µg/m3,30.78,tentative
2021-02-07,Schimmelstrasse,PM10,h1,µg/m3,4.52,tentative
2021-02-07,Schimmelstrasse,PM2.5,h1,µg/m3,3.3,tentative
2021-02-07,Heubeeribüel,NOx,h1,ppb,5.36,tentative
2021-02-07,Heubeeribüel,NO,h1,µg/m3,1.6,tentative
2021-02-07,Heubeeribüel,NO2,h1,µg/m3,7.8,tentative
2021-02-07,Heubeeribüel,O3,h1,µg/m3,38.57,tentative
2021-02-07,Rosengartenstrasse,NOx,h1,ppb,38.68,tentative
2021-02-07,Rosengartenstrasse,NO,h1,µg/m3,29.43,tentative
2021-02-07,Rosengartenstrasse,NO2,h1,µg/m3,28.85,tentative
2021-02-07,Rosengartenstrasse,O3,h1,µg/m3,24.19,tentative
2021-02-07,Rosengartenstrasse,PM10,h1,µg/m3,6.09,tentative
2021-02-07,Rosengartenstrasse,PM2.5,h1,µg/m3,4.64,tentative
2021-02-07,Stampfenbachstrasse,CO,h1,mg/m3,0.17,tentative
2021-02-07,Stampfenbachstrasse,SO2,h1,µg/m3,1.17,tentative
2021-02-07,Stampfenbachstrasse,NOx,h1,ppb,7.77,tentative
2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,1.96,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,11.87,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,34.08,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,4.59,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,3.72,tentative
2021-02-07,Schimmelstrasse,NOx,h1,ppb,26.59,tentative
2021-02-07,Schimmelstrasse,NO,h1,µg/m3,18.49,tentative
2021-02-07,Schimmelstrasse,NO2,h1,µg/m3,22.49,tentative
2021-02-07,Schimmelstrasse,O3,h1,µg/m3,29.71,tentative
2021-02-07,Schimmelstrasse,PM10,h1,µg/m3,4.31,tentative
2021-02-07,Schimmelstrasse,PM2.5,h1,µg/m3,3.24,tentative
2021-02-07,Heubeeribüel,NOx,h1,ppb,6.01,tentative
2021-02-07,Heubeeribüel,NO,h1,µg/m3,1.68,tentative
2021-02-07,Heubeeribüel,NO2,h1,µg/m3,8.92,tentative
2021-02-07,Heubeeribüel,O3,h1,µg/m3,39.13,tentative
2021-02-07,Rosengartenstrasse,NOx,h1,ppb,35.21,tentative
2021-02-07,Rosengartenstrasse,NO,h1,µg/m3,24.66,tentative
2021-02-07,Rosengartenstrasse,NO2,h1,µg/m3,29.52,tentative
2021-02-07,Rosengartenstrasse,O3,h1,µg/m3,24.41,tentative
2021-02-07,Rosengartenstrasse,PM10,h1,µg/m3,6.46,tentative
2021-02-07,Rosengartenstrasse,PM2.5,h1,µg/m3,4.87,tentative
2021-02-07,Stampfenbachstrasse,CO,h1,mg/m3,0.14,tentative
2021-02-07,Stampfenbachstrasse,SO2,h1,µg/m3,1.2,tentative
2021-02-07,Stampfenbachstrasse,NOx,h1,ppb,6.19,tentative
2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,1.16,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,10.06,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,52.64,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,4.43,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,3.57,tentative
2021-02-07,Schimmelstrasse,NOx,h1,ppb,18.07,tentative
2021-02-07,Schimmelstrasse,NO,h1,µg/m3,10.33,tentative
2021-02-07,Schimmelstrasse,NO2,h1,µg/m3,18.71,tentative
2021-02-07,Schimmelstrasse,O3,h1,µg/m3,45.19,tentative
2021-02-07,Schimmelstrasse,PM10,h1,µg/m3,3.98,tentative
2021-02-07,Schimmelstrasse,PM2.5,h1,µg/m3,3.09,tentative
2021-02-07,Heubeeribüel,NOx,h1,ppb,4.72,tentative
2021-02-07,Heubeeribüel,NO,h1,µg/m3,1.05,tentative
2021-02-07,Heubeeribüel,NO2,h1,µg/m3,7.41,tentative
2021-02-07,Heubeeribüel,O3,h1,µg/m3,56.6,tentative
2021-02-07,Rosengartenstrasse,NOx,h1,ppb,24.16,tentative
2021-02-07,Rosengartenstrasse,NO,h1,µg/m3,14.55,tentative
2021-02-07,Rosengartenstrasse,NO2,h1,µg/m3,23.9,tentative
2021-02-07,Rosengartenstrasse,O3,h1,µg/m3,43.8,tentative
2021-02-07,Rosengartenstrasse,PM10,h1,µg/m3,6.27,tentative
2021-02-07,Rosengartenstrasse,PM2.5,h1,µg/m3,4.78,tentative
2021-02-07,Stampfenbachstrasse,CO,h1,mg/m3,0.13,tentative
2021-02-07,Stampfenbachstrasse,SO2,h1,µg/m3,1.2,tentative
2021-02-07,Stampfenbachstrasse,NOx,h1,ppb,5.85,tentative
2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,0.92,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,9.77,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,57.7,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,4.53,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,3.61,tentative
2021-02-07,Schimmelstrasse,NOx,h1,ppb,22.97,tentative
2021-02-07,Schimmelstrasse,NO,h1,µg/m3,12.82,tentative
2021-02-07,Schimmelstrasse,NO2,h1,µg/m3,24.27,tentative
2021-02-07,Schimmelstrasse,O3,h1,µg/m3,53.59,tentative
2021-02-07,Schimmelstrasse,PM10,h1,µg/m3,4.46,tentative
2021-02-07,Schimmelstrasse,PM2.5,h1,µg/m3,3.26,tentative
2021-02-07,Heubeeribüel,NOx,h1,ppb,4.32,tentative
2021-02-07,Heubeeribüel,NO,h1,µg/m3,0.65,tentative
2021-02-07,Heubeeribüel,NO2,h1,µg/m3,7.27,tentative
2021-02-07,Heubeeribüel,O3,h1,µg/m3,63.15,tentative
2021-02-07,Rosengartenstrasse,NOx,h1,ppb,30.64,tentative
2021-02-07,Rosengartenstrasse,NO,h1,µg/m3,18.04,tentative
2021-02-07,Rosengartenstrasse,NO2,h1,µg/m3,30.94,tentative
2021-02-07,Rosengartenstrasse,O3,h1,µg/m3,41.86,tentative
2021-02-07,Rosengartenstrasse,PM10,h1,µg/m3,6.26,tentative
2021-02-07,Rosengartenstrasse,PM2.5,h1,µg/m3,5.01,tentative
2021-02-07,Stampfenbachstrasse,CO,h1,mg/m3,0.14,tentative
2021-02-07,Stampfenbachstrasse,SO2,h1,µg/m3,1.09,tentative
2021-02-07,Stampfenbachstrasse,NOx,h1,ppb,5.87,tentative
2021-02-07,Stampfenbachstrasse,NO,h1,µg/m3,0.82,tentative
2021-02-07,Stampfenbachstrasse,NO2,h1,µg/m3,9.98,tentative
2021-02-07,Stampfenbachstrasse,O3,h1,µg/m3,60.11,tentative
2021-02-07,Stampfenbachstrasse,PM10,h1,µg/m3,4.91,tentative
2021-02-07,Stampfenbachstrasse,PM2.5,h1,µg/m3,3.98,tentative
